@relation MonthPeriodStrategy

@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
1.45,10.65,341.579987,1.2192
1.17,8.91,343.779999,1.2192
1.06,5.42,77.139992,0.6096
1.1,7.75,28.09,1.2192
1.25,7.32,51.229996,0.6096
1.44,15.62,181.440002,1.8288
1.89,9.51,0.71,1.8288
1.9,9.32,1.83,1.8288
1.84,8.5,42.599998,1.2192
1.78,8.78,66.589996,1.2192
1.67,9.139999,75.32,0.6096
1.48,8.28,65.760002,1.8288
1.56,11.24,342.359985,3.048
2.16,14.44,258.75,6.096
2.26,12.400001,329.549988,3.6576
2.24,12.190001,326.630005,1.8288
1.86,10.9,332.779999,1.2192
1.69,7.94,94.080002,0.6096
1.6,5.35,75.549995,0.6096
1.6,5.21,77.5,0.6096
1.77,15.02,346.829987,4.2672
2.18,12.629999,347.659973,3.6576
2.08,12.07,346.819977,3.6576
2.44,13.02,341.139984,3.048
2.36,12.440001,340.129974,1.8288
1.99,10.94,334.959991,1.2192
1.76,9.74,346.799988,1.8288
2.21,13.17,314.419983,1.8288
1.78,11.190001,311.049988,2.4384
2.49,9.12,339.109985,3.048
2.54,9.3,353.519989,2.4384
2.58,9.809999,9.18,2.4384
2.51,9.73,11.77,1.8288
2.19,7.79,63.27,1.8288
1.78,7.68,74.730003,2.4384
1.85,11.01,315.029999,2.4384
2.08,13.38,339.629974,4.8768
2.04,12.91,340.22998,3.048
2.73,13.98,323.249969,5.4864
2.7,13.61,322.660004,4.2672
2.24,12.41,312.509979,2.4384
2,9.08,80.800003,1.8288
2.34,10.66,31.58,3.048
2.79,10.17,67.639992,3.048
3.46,9.82,29.309999,2.4384
3.35,9.79,37.360001,3.048
2.86,9.27,41.519997,2.4384
2.65,8.98,50.099998,3.048
2.47,11.24,335,2.4384
1.97,8.4,63.079998,1.2192
1.62,11.219999,320.309998,4.2672
2.48,12.44,303.799988,3.6576
2.45,12.29,303.589996,2.4384
1.9,8.87,92.559998,1.8288
1.73,8.530001,95.230003,1.2192
1.76,11.77,302.069977,0.6096
2.73,12.929999,314.759979,4.8768
3.49,12.24,323.169983,10.3632
3.31,12.29,333.589996,8.5344
2.9,11.870001,337.72998,7.3152
2.65,11.8,334.790009,4.2672
2.28,11.09,327.190002,2.4384
1.67,9.969999,328.22998,1.8288
1.39,11.389999,296.5,3.6576
1.69,11.78,306.529999,3.048
1.84,10.599999,312.089996,3.6576
1.85,10.22,313.199982,3.048
1.67,9.349999,316.249969,2.4384
1.69,13.34,230.75,1.8288
1.6,12.19,245.249985,2.4384
1.94,10.49,292.850006,3.048
1.95,10.559999,292.889984,1.8288
1.66,9.09,299.809998,2.4384
1.89,8.8,48.68,1.8288
1.87,8.75,81.82,1.2192
1.73,8.45,84.739998,1.8288
1.72,8.33,77.719994,0.6096
1.63,8.26,72.779999,3.6576
2.37,9.46,13.94,3.6576
2.41,9.54,16.049999,3.048
2.24,8.94,45.009998,1.2192
1.99,8.65,75.369995,0.6096
1.79,8.38,81.290001,0.6096
1.69,15.65,183.109985,0.6096
1.77,13.719999,185.589996,0.6096
2.04,8.19,84.860001,1.2192
2.25,8.42,82.620003,1.2192
2.26,8.4,82.340004,2.4384
2.16,13.56,187.87999,1.2192
1.87,7.7,68.560005,1.2192
1.72,8.059999,94.849998,1.2192
1.55,8.2,94.529999,1.2192
1.53,7.84,86.18,1.8288
2,8.33,94.459999,1.2192
1.97,8.379999,95.459999,1.2192
1.93,8.67,92.459999,0.6096
1.78,8.43,91.300003,0.6096
1.7,8.48,94.389999,0.6096
1.77,14.18,193.839996,1.2192
1.95,13.71,194.039993,1.2192
1.94,13.61,193.25,1.2192
1.69,13.049999,190.180008,1.2192
1.59,7.33,86.169998,2.4384
1.8,7.47,87.559998,2.4384
1.78,7.42,85.699997,1.8288
1.91,7.74,79.729996,0.6096
1.94,7.78,78.43,0.6096
1.81,7.95,77.559998,0.6096
1.6,7.54,79.630005,1.2192
1.39,7.18,79.469994,1.2192
1.18,7.12,83.940002,1.2192
1.07,7.53,83.659996,1.2192
1.2,14.18,275.119995,1.8288
1.48,12.17,268.419983,1.8288
1.47,11.92,258.330017,1.2192
1.3,10.889999,223.289993,0.6096
1.47,14.419999,337.829987,4.2672
1.99,12.64,330.570007,4.2672
1.77,10.889999,324.639984,1.8288
1.61,9.53,325.600006,0.6096
1.6,15.09,162.779984,0.6096
1.58,14.309999,164.149994,0.6096
1.48,13.27,183.529999,1.2192
1.61,13.16,196.049988,1.2192
1.57,13.009999,196.5,0.6096
1.46,6.82,73.449997,0.6096
1.46,6.65,75.119995,1.2192
1.65,12.24,190.679993,1.2192
1.9,8.77,58.009998,1.2192
2.24,8.52,56.360001,1.2192
2.21,8.429999,58.129997,1.2192
2.47,15.79,194.669998,1.2192
2.39,15.78,194.649994,0.6096
2.15,14.469999,194.490005,0.6096
1.83,13.26,194.019989,1.2192
1.73,12.1,201.839996,1.8288
1.75,6.44,80.709991,1.2192
1.55,6.91,85.269997,0.6096
1.73,7.54,90.279999,0.6096
1.74,7.65,88.970001,0.6096
1.89,7.53,79.690002,1.2192
1.98,7.34,77.730003,1.2192
1.92,7.55,78.449997,3.048
1.83,7.889999,80.089996,1.8288
1.8,7.97,81.069992,1.2192
1.73,7.85,81.970001,1.2192
1.62,13.559999,183.949997,0.6096
1.53,12.129999,185.009995,0.6096
1.65,6.04,82.739998,0.6096
1.68,7.37,91.509995,0.6096
1.88,8.02,92.749992,0.6096
1.87,8.41,93.239998,0.6096
1.97,7.49,83.489998,0.6096
1.91,7.48,83.589996,0.6096
1.88,7.1,71.169998,0.6096
1.93,6.95,66.479996,0.6096
1.86,6.92,66.949997,0.6096
1.52,6.42,64.730003,0.6096
1.74,6.03,68.879997,2.4384
1.82,6.47,64.620003,2.4384
1.79,6.66,73.389999,1.8288
1.58,7.889999,72.07,0.6096
1.32,7.599999,75.610001,1.8288
1.41,6.74,40.009998,1.8288
1.65,6.57,66.889999,1.2192
1.66,7.08,59.439999,1.2192
1.69,7.08,60.309998,1.2192
1.62,7.07,60.75,0.6096
1.5,6.9,68.400002,0.6096
1.38,7.309999,78.419998,0.6096
1.67,7.21,75.589996,0.6096
1.7,7.29,82.349998,0.6096
1.69,7.3,85.269997,1.2192
1.8,12.25,179.319992,1.2192
1.98,7.11,65.900002,0.6096
2.02,8.059999,60.57,0.6096
1.99,8.03,65.860001,1.2192
1.78,8.61,64.599998,1.8288
1.76,8.6,65.669998,1.8288
1.44,8.23,80.029999,1.2192
1.39,10.17,87.360001,1.2192
1.44,9.89,81.669998,0.6096
1.33,9.11,80.900002,0.6096
1.52,6.75,68.299995,0.6096
1.6,6.84,78.269997,0.6096
1.89,7.59,71.389999,0.6096
2.09,7.63,68.480003,0.6096
2.05,7.67,70.330002,0.6096
1.8,7.44,77.689995,0.6096
1.91,7.47,76.610001,0.6096
1.86,7.5,77.220001,0.6096
1.74,7.86,79.979996,0.6096
1.67,7.92,83.029999,0.6096
1.46,8.27,89.689995,0.6096
1.49,8.19,89.93,0.6096
1.41,8.01,103.259995,0.6096
1.55,7.84,96.459999,0.6096
1.67,5.32,72.980003,0.6096
1.69,5.68,73.050003,0.6096
1.76,6.38,77.029999,0.6096
1.71,7.42,84.279999,0.6096
1.57,7.48,82.559998,0.6096
1.46,13.4,189.259995,1.2192
1.54,5.62,72.57,2.4384
1.45,5.72,72.079994,2.4384
1.58,12.889999,212.509995,3.048
1.79,11.98,230.199997,2.4384
1.87,11.46,239.419983,3.048
1.89,10.23,75.979996,2.4384
1.91,10,79.959999,1.8288
1.79,9.15,71.839996,0.6096
1.74,7.23,72.840004,1.8288
1.67,7.21,73.540001,1.8288
1.55,7.57,83.419998,1.2192
1.55,7.61,57.189999,0.6096
1.78,6.94,62.32,0.6096
1.87,19.4,179.87999,0.6096
2.37,16.5,183.019989,1.2192
2.62,14.86,184.849991,1.8288
2.52,8.280001,57.939999,1.2192
2.11,8.24,73.889992,0.6096
1.81,7.82,75.599998,0.6096
1.46,7.84,82.730003,0.6096
1.48,4.98,74.790001,0.6096
1.64,5.84,70.379997,1.2192
1.84,6.29,70.069992,1.8288
1.79,6.26,71.459999,1.2192
1.78,6.77,76.810005,1.2192
1.76,7.41,88.039993,0.6096
1.57,7.64,92.779999,0.6096
1.29,7.54,93.290001,2.4384
1.97,11.28,327.089996,3.048
2.01,10.879999,328.119995,3.048
2,10.749999,266.459991,3.6576
1.93,13.32,188.979996,1.8288
1.65,11.75,192.889984,1.8288
1.4,9.26,353.669983,2.4384
1.52,8.77,337.139984,2.4384
1.51,8.77,337.049988,4.2672
1.83,13.04,314.089996,3.6576
1.85,6.73,74.639999,1.8288
3.36,14.1,308.209991,9.144
3.11,13.49,307.809998,3.6576
2.43,12.059999,310.559998,6.096
2.67,13.62,303.070007,4.8768
2.74,13.47,301.220001,4.8768
2.52,12.41,302.369995,4.2672
2.18,14.139999,300.059967,4.2672
2.16,13.549999,300.829987,2.4384
1.79,12.089999,299.659973,1.8288
1.44,12.12,298.940002,3.048
2.23,13.009999,318.670013,4.2672
2.24,12.509999,316.470001,2.4384
2.74,16.129999,304.109985,7.3152
3.35,14.98,303.759979,6.096
2.85,13.76,301.359985,3.048
2.19,12,299.48999,1.8288
1.99,11.06,308.880005,4.2672
2.28,12.08,351.519989,3.048
2.77,12.9,331.529999,4.8768
2.97,11.959999,325.659973,4.2672
2.57,9.29,64.299995,4.8768
2.71,13.7,311.220001,2.4384
2.49,11.73,309.639984,1.8288
2.16,9.85,15.59,0.6096
1.98,15.34,251.009995,4.8768
2.78,13.35,306.959991,4.8768
2.64,13.13,304.209991,4.8768
3.46,12.09,316.969971,7.3152
3.41,11.88,322.799988,5.4864
2.89,11.8,347.349976,3.048
2.41,17.82,183.019989,3.6576
2.47,13.11,296.669983,3.048
2.31,11.97,299.049988,1.2192
2.27,9.23,46.639996,0.6096
2.01,8.94,46.459999,0.6096
1.92,8.38,66.439995,1.2192
1.88,7.93,80.029999,0.6096
1.85,8.6,84.110001,2.4384
1.87,8.929999,89.939995,1.2192
1.8,9.74,91.839996,1.2192
1.97,9.82,45.839996,2.4384
2.24,14.66,306.130005,4.8768
2.59,7.59,72.559998,2.4384
2.74,7.6,77.68,1.2192
2.48,7.29,81.190002,1.2192
2.53,7.139999,76.529999,1.2192
2.73,7.34,77.330002,1.8288
2.63,7.65,69.190002,1.2192
2.41,8.44,66.089996,0.6096
2.66,8.48,65.969994,0.6096
2.89,7.79,70.699997,1.8288
2.94,7.929999,71.879997,1.8288
2.65,8.5,76.279991,1.2192
2.43,8.4,80.209999,2.4384
2.31,8.23,87.540001,2.4384
2.18,7.75,78.68,2.4384
1.94,7.64,80,2.4384
1.84,13.57,302.519989,2.4384
1.7,12,301.809998,1.2192
1.44,14.63,192.779999,1.2192
1.45,14.62,195.039993,2.4384
1.54,9.98,319.399994,1.8288
1.64,13.549999,238.830002,3.6576
2.36,12.12,282.409973,3.048
2.58,15.27,193.919998,2.4384
2.48,14.87,193.729996,4.8768
2.11,9.389999,23.299999,3.048
1.97,8.54,70.160004,1.8288
1.95,8.51,78.909996,0.6096
2.01,8.4,89.869995,0.6096
2.13,8.049999,92.609993,0.6096
2.05,7.929999,86.699997,0.6096
1.9,8.12,92.349998,1.2192
1.71,7.389999,84.150002,1.2192
1.99,6.08,79.870003,1.2192
1.93,6.68,75.859993,1.2192
2.03,6.57,75.269997,0.6096
1.99,7.21,66.729996,0.6096
2.09,6.95,68.830002,0.6096
2.01,7.77,70.419998,0.6096
1.95,7.84,72.769997,1.2192
2.03,8.31,76.529999,2.4384
2.14,12.15,310,2.4384
2.04,11.37,318.269989,1.8288
1.96,6.98,74.699997,1.8288
1.99,9.860001,269.350006,1.2192
1.81,9.77,224.429993,3.048
1.58,13.67,226.75,2.4384
1.64,10.07,303.509979,1.8288
1.68,8.86,357.949982,2.4384
1.68,7.85,50.029999,6.096
1.98,13.48,341.570007,4.8768
1.9,12.62,337.369995,3.048
1.57,11.059999,342.179993,2.4384
1.29,9.389999,347.029968,1.8288
1.14,7.86,9.4,3.048
1.53,10.179999,335.440002,2.4384
1.61,9.469999,334.880005,1.8288
1.59,16.26,195.549988,1.2192
1.51,14.51,195.679993,0.6096
1.35,13.07,195.679993,0.6096
1.33,14.63,195.449997,0.6096
1.7,5.75,60.420002,0.6096
1.84,6.22,56.759998,0.6096
1.86,6.31,57.759998,0.6096
1.59,6.59,57.289997,0.6096
1.47,6.01,61.949997,0.6096
1.32,4.84,77.099998,0.6096
1.38,5.17,70.649994,0.6096
1.72,5.77,77.259995,0.6096
2.11,14.049999,194.23999,0.6096
2.02,13.66,194.279999,0.6096
1.87,12.98,192.470001,0.6096
1.89,6.47,82.779999,0.6096
1.66,6.55,82.039993,0.6096
1.59,6.63,79.970001,0.6096
1.76,6.97,76.349998,0.6096
1.69,6.91,76.279991,1.2192
1.63,6.76,77.589996,1.2192
1.73,7.69,39.379997,1.2192
1.87,7.5,46.57,0.6096
1.92,6.11,69.159996,0.6096
1.87,6.28,67.340004,0.6096
1.61,6.4,58.59,0.6096
1.7,13.48,186.819992,0.6096
1.71,12.41,188.439987,0.6096
1.64,12.29,188.369995,0.6096
1.59,5.09,78.069992,0.6096
1.72,5.69,70.580002,0.6096
2.05,6.95,59.579998,1.2192
2.09,7.18,60.919998,1.2192
2,7.06,59.579998,1.2192
1.74,6.64,59.169998,1.2192
1.67,6.08,66.179993,1.8288
1.66,6.63,52.889996,2.4384
1.86,6.09,68.360001,1.8288
1.79,6.57,66.769997,1.2192
1.82,7.69,74.169998,1.2192
1.85,7.37,83.370003,1.2192
1.8,6.87,83.32,1.2192
1.91,7.55,86.029999,0.6096
1.96,8.32,80.580002,1.8288
2.28,7.26,78.93,2.4384
2.24,7.38,79.439995,1.8288
1.96,8.48,72.409996,1.2192
1.63,8.129999,78.979996,1.2192
1.49,7.75,65.43,0.6096
1.41,7.7,62.249996,0.6096
1.42,7.66,97.259995,0.6096
1.48,12.42,173.930008,0.6096
2.12,16.369999,190.570007,0.6096
2.09,16.25,190.219986,0.6096
2.16,6.66,76.150002,0.6096
1.78,6.85,74.639992,0.6096
1.72,6.91,53.739998,1.2192
1.83,7.58,46.289997,1.2192
1.74,7.59,44.450001,1.2192
1.4,7.5,58.769997,0.6096
1.52,8.48,111.540001,0.6096
1.75,5.61,83.229996,0.6096
1.95,6.26,73.249992,0.6096
2.08,6.17,71.419998,0.6096
2.27,6.38,77.949997,1.2192
2.21,6.65,79.769997,1.2192
2.2,6.75,74.630005,1.2192
2.22,6.73,68.019997,1.2192
2.24,7.32,71,1.2192
2.25,7.34,70.929993,1.2192
2.31,6.95,72.029999,1.2192
2.26,7.44,74.109993,1.2192
2.05,8.63,86.900002,1.2192
1.97,6.99,74.469994,0.6096
2.06,6.55,72.199997,0.6096
2.31,6.79,78.199997,0.6096
2.19,7.07,78.519997,0.6096
1.9,6.5,71.229996,0.6096
1.66,6.34,63.539997,0.6096
1.47,6.12,63.609997,0.6096
1.38,5.42,72.32,1.2192
1.3,8.099999,99.989998,1.8288
1.39,8.44,21.15,1.8288
1.36,8.36,26.440001,1.8288
1.47,14.79,194.269989,0.6096
1.87,6.36,85.779999,0.6096
2.53,9.19,95.589996,1.2192
2.69,9.209999,96.369995,0.6096
2.2,8.389999,91.689995,1.2192
1.73,5.86,70.169998,1.2192
1.66,6.07,69.940002,0.6096
1.8,5.7,70.029999,0.6096
1.73,5.91,73.739998,0.6096
1.79,6.29,78.529999,0.6096
1.68,6.21,79.629997,0.6096
1.37,6.64,81,0.6096
1.38,14.809999,213.330002,1.2192
1.35,14.6,212.969986,1.2192
1.31,8.99,309.079987,0.6096
1.27,8.2,324.269989,0.6096
1.37,7.46,60.220001,0.6096
1.57,7.58,63.289997,1.2192
1.74,8.77,53.609997,1.2192
1.89,9.03,41.290001,1.2192
1.86,9.03,41.919998,0.6096
1.74,8.33,54.009998,0.6096
1.49,12.35,182.020004,1.2192
1.3,7.24,73.410004,1.2192
1.35,9.34,327.029999,1.8288
1.5,8.559999,339.330017,2.4384
1.47,8.469999,339.969971,1.2192
1.31,8.33,357.309998,2.4384
1.46,9.19,33.299999,3.048
1.5,10.09,338.279999,2.4384
1.7,10.889999,312.209991,2.4384
1.65,10.679999,311.889984,2.4384
3.65,13.64,313.079987,3.048
3.79,17.32,313.600006,10.9728
4.37,16.17,310.749969,7.3152
3.84,14.65,309.940002,4.2672
2.87,12.92,308.890015,3.048
2.46,8.57,59.509998,2.4384
2.36,9.23,86.349998,1.8288
2.42,6.02,28.619999,2.4384
3.1,11.49,326.579987,4.8768
2.95,10.96,326.219971,4.8768
2.97,9.309999,9.05,5.4864
2.83,14.209999,317.130005,7.3152
2.78,13.77,315.109985,4.2672
3.16,7.429999,25.32,3.6576
3.13,7.58,26.779999,3.6576
2.72,9.93,340.519989,3.6576
2.54,10.66,8.82,2.4384
2.08,9.209999,5.53,2.4384
1.95,9.88,346.149994,3.048
2.95,11.16,4.78,4.8768
3.68,11.17,6.83,4.2672
3.55,13.039999,3.29,6.096
3.55,13.039999,2.37,4.2672
3.27,7.58,64,7.3152
3.33,13.24,2.43,3.6576
3.07,11.94,1.49,3.048
2.45,8.52,85.569992,2.4384
1.92,8.73,93.639999,1.2192
2.37,6.5,44.189999,2.4384
2.92,7.21,70.029999,2.4384
2.89,7.46,72.459999,4.2672
2.32,14.839999,305.049988,4.2672
2.6,13.51,307.289978,4.8768
3.11,12.44,315.719971,4.8768
2.92,12.15,314.630005,3.048
2.24,10.79,313.5,2.4384
2.03,13.62,301.909973,7.3152
3.94,15.03,327.809998,9.144
3.68,14.73,325.769989,4.8768
2.58,12.59,320.73999,3.048
2.79,7.07,39.75,2.4384
2.74,7.15,46.799999,1.8288
2.35,7.21,53.810001,1.8288
2.24,6.99,61.259998,2.4384
2.2,13.91,311.759979,2.4384
2.47,8,65.130005,2.4384
2.76,8.23,66.119995,1.8288
2.77,8.309999,66.939995,1.8288
2.9,8.1,72.32,1.8288
2.7,8.26,71.779999,2.4384
2.25,7.75,67.68,2.4384
1.9,7.5,75.790001,1.8288
1.65,7.44,83.349998,1.8288
1.72,8.69,80.939995,1.8288
2,19.5,180.5,3.048
2.1,19.18,180.110001,1.2192
2.33,15.01,198.240005,3.6576
3.09,7.91,7.26,3.048
2.85,10.93,324.920013,2.4384
2.27,9.07,350.820007,3.6576
1.81,8.54,359.959991,2.4384
2.71,12.950001,356.470001,4.8768
2.87,12.91,355.819977,3.6576
2.38,11.219999,351.139984,3.048
2.69,6.69,73.349998,3.048
2.83,7.58,67.549995,1.2192
2.49,8.08,72.889999,3.6576
2.27,13.32,305.220001,3.048
2.18,12.699999,304.519989,2.4384
1.79,11.12,308.640015,1.2192
1.64,8.54,337.589996,3.6576
2,10.26,345.299988,3.6576
2.07,10.289999,349.130005,2.4384
1.85,9.33,3.28,1.2192
1.67,8.6,71.32,0.6096
1.67,9.05,101.119995,0.6096
1.85,8.37,50.489998,1.2192
1.88,8.25,43.579998,1.8288
1.6,7.74,19.1,1.2192
1.48,7.62,14.48,2.4384
1.34,14.77,186.199997,1.2192
1.2,13.309999,187.799988,0.6096
1.67,5.32,91.809998,0.6096
1.66,6.23,90.599998,1.2192
1.99,8.28,92.290001,1.8288
1.98,8.91,53.859997,2.4384
2.12,6.77,75.540001,1.2192
2.11,6.91,74.399994,1.2192
1.94,6.98,67.019997,1.2192
1.88,6.96,62.009998,1.2192
1.67,6.12,70.909996,1.2192
1.66,6.07,71.82,0.6096
1.57,16.209999,182.569992,0.6096
1.51,12.719999,183.529999,0.6096
1.52,5,74.159996,2.4384
2.36,6.18,82.099998,2.4384
2.22,6.33,81.269997,1.8288
2.1,6.5,81.599998,1.2192
2.13,6.36,73.489998,0.6096
2.06,7.32,75.520004,0.6096
2.02,6.89,70.879997,0.6096
1.79,7.01,73.079994,0.6096
1.68,7.389999,65.699997,0.6096
1.83,6.82,73.689995,0.6096
1.86,6.78,77.43,0.6096
1.81,6.8,77.400002,0.6096
1.47,12.61,196.220001,0.6096
1.27,8.11,97.359993,2.4384
1.7,8.44,35.110001,2.4384
1.81,8.26,8.89,1.8288
1.84,5.3,73.919998,1.8288
1.98,5.85,80.479996,0.6096
1.93,6.1,77.32,0.6096
1.84,6.26,69.689995,1.2192
1.83,6.09,70.029999,1.8288
1.83,6.12,63.749996,1.2192
1.74,6.54,61.129997,0.6096
1.63,6.27,75.749992,1.2192
1.54,7.73,90.889999,0.6096
2.05,5.95,82.639992,0.6096
2.02,6.1,80.690002,0.6096
1.87,6.45,82.010002,0.6096
1.84,5.809999,79.309998,0.6096
2.03,6.8,80.799995,0.6096
1.99,6.929999,80.539993,1.2192
1.86,7.3,85.409996,1.8288
1.65,8.12,104.150002,2.4384
1.65,13.119999,263.600006,2.4384
1.66,13.02,262.720001,1.8288
1.62,12.13,270.499969,1.2192
1.72,10.58,250.089996,0.6096
1.86,5.83,83.689995,0.6096
